lat,lon,XCO2 (mol CO2/mol dry),XCO2PREC (mol CO2/mol dry),Month,Year,DATE,population,primary_fuel,commissioning_year,capacity_mw,city_ascii,capital,city_pop_2022,month,brightness,scan,track,bright_t31,frp,city,state,plant_type,longitude,latitude
-2,38.125,0.000414357,1.92E-08,3,2021,01-03-21,,,,,,,,3,330.1,1.3,1.1,305.5,23.1,,,,,
-2,38.125,0.000404375,3.63E-08,10,2017,01-10-17,124288.89,,,,,,,10,337.98,1.45,1.18,312.55,36.83,,,,,
-2,38.125,0.000403988,1.83E-08,9,2017,01-09-17,124288.89,,,,,,,9,339.88,1.17,1.07,309.04,32.97,,,,,
-2,38.125,0.000399077,1.92E-08,8,2015,01-08-15,120033.695,,,,,,,8,326.7,1.55,1.2,304.45,21.7,,,,,
-2,38.125,0.000399392,3.39E-08,10,2015,01-10-15,120033.695,,,,,,,10,340.58,1.18,1.08,302.5,39.86,,,,,
-2,38.125,0.000399077,2.95E-08,9,2015,01-09-15,120033.695,,,,,,,9,334.02,1.36,1.13,307.77,25.74,,,,,
-2,38.125,0.000412049,4.57E-08,7,2020,01-07-20,131761.95,,,,,,,7,331.6,1.41,1.11,300.87,33.56,,,,,
-2,38.125,0.000411838,2.24E-08,10,2020,01-10-20,131761.95,,,,,,,10,328.61,1.76,1.26,302.98,27.46,,,,,
-2,38.125,0.000411514,2.30E-08,6,2020,01-06-20,131761.95,,,,,,,6,328.4,1.1,1,306.9,15.5,,,,,
-2,38.125,0.000411984,1.80E-08,8,2020,01-08-20,131761.95,,,,,,,8,325.5,1.3,1.1,304.3,13.9,,,,,
-2,38.125,0.000411832,2.89E-08,9,2020,01-09-20,131761.95,,,,,,,9,325.72,2.01,1.35,305.82,25.42,,,,,
-2,38.125,0.000409455,3.76E-08,9,2019,01-09-19,129222.58,,,,,,,9,333,1,1,309.3,17.7,,,,,
-2,38.125,0.000409744,1.99E-08,11,2019,01-11-19,129222.58,,,,,,,11,315.7,1.7,1.3,296.2,22.7,,,,,
-2,38.125,0.000409095,1.89E-08,2,2019,01-02-19,129222.58,,,,,,,2,320.8,1,1,301.2,6.4,,,,,
-2,38.125,0.000402293,4.42E-08,10,2016,01-10-16,121746.07,,,,,,,10,332.1,1.44,1.16,307.4,20.4,,,,,
-2,38.125,0.000402112,3.35E-08,9,2016,01-09-16,121746.07,,,,,,,9,337.54,1.16,1.06,310.48,25.12,,,,,
-2,38.125,0.000406668,2.76E-08,9,2018,01-09-18,126642.52,,,,,,,9,332.25,1,1,311.5,13.85,,,,,
-2,38.75,0.000413715,3.86E-08,4,2021,01-04-21,,,,,,,,4,322.3,2.2,1.4,300.1,34.1,,,,,
-2,38.75,0.000404538,2.51E-08,4,2017,01-04-17,10521.784,,,,,,,4,316.5,1.8,1.3,295.8,20.2,,,,,
-2,38.75,0.000398201,4.88E-08,4,2015,01-04-15,10108.053,,,,,,,4,317.4,1.5,1.2,296.3,13.2,,,,,
-2,38.75,0.000412055,4.46E-08,7,2020,01-07-20,11381.441,,,,,,,7,318.01,1.62,1.21,285.73,19.14,,,,,
-2,38.75,0.000411856,1.97E-08,10,2020,01-10-20,11381.441,,,,,,,10,328.33,1.8,1.26,299.31,52.12,,,,,
-2,38.75,0.000412166,2.68E-08,3,2020,01-03-20,11381.441,,,,,,,3,332.32,1.2,1.11,301.69,34.82,,,,,
-2,38.75,0.000411618,2.01E-08,6,2020,01-06-20,11381.441,,,,,,,6,333.96,1.85,1.29,299.99,51.8,,,,,
-2,38.75,0.000413262,3.06E-08,12,2020,01-12-20,11381.441,,,,,,,12,315.3,2.2,1.5,296.2,27,,,,,
-2,38.75,0.000411314,2.39E-08,5,2020,01-05-20,11381.441,,,,,,,5,329.76,1.66,1.25,300.39,45.83,,,,,
-2,38.75,0.000411969,1.80E-08,8,2020,01-08-20,11381.441,,,,,,,8,302.6,1.5,1.2,285.8,8,,,,,
-2,38.75,0.000411837,2.81E-08,9,2020,01-09-20,11381.441,,,,,,,9,325.42,1.9,1.3,301.89,31.98,,,,,
-2,38.75,0.0004121,3.74E-08,11,2020,01-11-20,11381.441,,,,,,,11,313.7,3.9,1.8,292,49.4,,,,,
-2,38.75,0.000409658,3.62E-08,10,2019,01-10-19,11042.614,,,,,,,10,317.2,1.4,1.2,296.1,14.8,,,,,
-2,38.75,0.00040944,2.41E-08,5,2019,01-05-19,11042.614,,,,,,,5,318.1,2.3,1.5,296.3,29.1,,,,,
-2,38.75,0.000408551,1.92E-08,1,2019,01-01-19,11042.614,,,,,,,1,330.4,1.2,1.1,303.2,17,,,,,
-2,38.75,0.000409431,3.92E-08,4,2019,01-04-19,11042.614,,,,,,,4,316.2,1.8,1.3,295.8,18.8,,,,,
-2,38.75,0.000402739,2.49E-08,11,2016,01-11-16,10268.418,,,,,,,11,319.7,2.8,1.57,294.57,41.2,,,,,
-2,38.75,0.000406697,2.76E-08,9,2018,01-09-18,10873.892,,,,,,,9,332.65,1,1,306.1,14.8,,,,,
-2,39.375,0.000414581,3.12E-08,11,2021,01-11-21,,,,,,,,11,319.2,2.73,1.5,297.17,39.97,,,,,
-2,39.375,0.000413728,3.79E-08,4,2021,01-04-21,,,,,,,,4,320.3,3.2,1.7,296.4,30,,,,,
-2,39.375,0.000415465,3.81E-08,12,2021,01-12-21,,,,,,,,12,319.6,1.1,1,300.1,13.4,,,,,
-2,39.375,0.000399557,2.76E-08,11,2015,01-11-15,8407.5205,,,,,,,11,320.9,1.62,1.23,298.6,21.98,,,,,
-2,39.375,0.000412069,4.35E-08,7,2020,01-07-20,10380.348,,,,,,,7,318.5,1.2,1.1,293.1,12.3,,,,,
-2,39.375,0.000411839,1.80E-08,10,2020,01-10-20,10380.348,,,,,,,10,330.66,2.07,1.38,304.12,41.54,,,,,
-2,39.375,0.000411646,7.88E-08,4,2020,01-04-20,10380.348,,,,,,,4,320.75,1.5,1.2,300.55,19.9,,,,,
-2,39.375,0.000412152,2.58E-08,3,2020,01-03-20,10380.348,,,,,,,3,333.8,1.47,1.19,301.09,36.57,,,,,
-2,39.375,0.000411753,1.83E-08,6,2020,01-06-20,10380.348,,,,,,,6,343.12,1.4,1.2,300.55,59.18,,,,,
-2,39.375,0.000411346,2.33E-08,5,2020,01-05-20,10380.348,,,,,,,5,324.91,1.59,1.23,292.83,31.53,,,,,
-2,39.375,0.000411949,1.80E-08,8,2020,01-08-20,10380.348,,,,,,,8,333.6,1,1,305.4,20.7,,,,,
-2,39.375,0.000411832,2.74E-08,9,2020,01-09-20,10380.348,,,,,,,9,320.35,1.45,1.2,298.3,19.55,,,,,
-2,39.375,0.000409644,3.41E-08,10,2019,01-10-19,9993.983,,,,,,,10,306.7,4.8,2,285.9,49.8,,,,,
-2,39.375,0.000410623,3.23E-08,12,2019,01-12-19,9993.983,,,,,,,12,310.7,2.6,1.6,292.7,21.6,,,,,
-2,39.375,0.000409434,3.95E-08,4,2019,01-04-19,9993.983,,,,,,,4,318,2,1.4,295.8,24.3,,,,,
-2,39.375,0.000402505,4.57E-08,3,2016,01-03-16,9048.855,,,,,,,3,317.25,1.5,1.2,299.5,16.65,,,,,
-2,39.375,0.00040269,2.23E-08,11,2016,01-11-16,9048.855,,,,,,,11,312.45,2.75,1.6,293.05,30.45,,,,,
-2,39.375,0.000406558,1.80E-08,10,2018,01-10-18,9705.418,,,,,,,10,340.9,1,1,313.3,26.5,,,,,
-2,39.375,0.000407015,3.10E-08,7,2018,01-07-18,9705.418,,,,,,,7,332.22,1.1,1.1,305.05,22.35,,,,,
-2,40,0.000414253,2.10E-08,10,2021,01-10-21,,,,,,,,10,331.86,1.14,1.04,307.38,17.3,,,,,
-2,40,0.000414261,3.20E-08,7,2021,01-07-21,,,,,,,,7,313.7,1,1,294.9,4.5,,,,,
-2,40,0.000414539,3.04E-08,11,2021,01-11-21,,,,,,,,11,326.15,2.15,1.4,301.85,34.42,,,,,
-2,40,0.000413729,3.70E-08,4,2021,01-04-21,,,,,,,,4,316.1,2.9,1.6,296.1,38.1,,,,,
-2,40,0.000414024,1.96E-08,1,2021,01-01-21,,,,,,,,1,339.4,1.1,1,316.3,15,,,,,
-2,40,0.000414409,2.01E-08,3,2021,01-03-21,,,,,,,,3,323.6,1,1,299.25,10.05,,,,,
-2,40,0.000404243,3.81E-08,5,2017,01-05-17,123555.47,,,,,,,5,314.1,1.3,1.1,296.6,12.1,,,,,
-2,40,0.000404483,2.18E-08,4,2017,01-04-17,123555.47,,,,,,,4,323.8,1.7,1.25,300.55,26.35,,,,,
-2,40,0.000404825,3.70E-08,3,2017,01-03-17,123555.47,,,,,,,3,319.4,2.7,1.6,295.9,40,,,,,
-2,40,0.000400481,2.44E-08,12,2015,01-12-15,107488.125,,,,,,,12,314.6,1.6,1.2,297,17.4,,,,,
-2,40,0.000399129,1.81E-08,8,2015,01-08-15,107488.125,,,,,,,8,322,1.3,1.1,300.8,14.3,,,,,
-2,40,0.000398178,4.87E-08,4,2015,01-04-15,107488.125,,,,,,,4,326.24,1.28,1.12,299.76,19.54,,,,,
-2,40,0.000398423,2.19E-08,1,2015,01-01-15,107488.125,,,,,,,1,312.05,1,1,292.55,10.75,,,,,
-2,40,0.000399177,1.80E-08,3,2015,01-03-15,107488.125,,,,,,,3,323.15,1.92,1.32,299.08,25,,,,,
-2,40,0.000399149,2.52E-08,9,2015,01-09-15,107488.125,,,,,,,9,318.5,1,1,295.9,7.1,,,,,
-2,40,0.000399519,2.53E-08,11,2015,01-11-15,107488.125,,,,,,,11,324.6,1.7,1.25,300.55,27.55,,,,,
-2,40,0.000398732,2.47E-08,2,2015,01-02-15,107488.125,,,,,,,2,320.73,3.33,1.6,300.57,34.67,,,,,
-2,40,0.000412029,4.27E-08,7,2020,01-07-20,153637.16,,,,,,,7,320.46,1.57,1.24,293.85,28.24,,,,,
-2,40,0.00041183,1.80E-08,10,2020,01-10-20,153637.16,,,,,,,10,326.32,1.4,1.14,301.78,20.94,,,,,
-2,40,0.000412129,2.50E-08,3,2020,01-03-20,153637.16,,,,,,,3,325.8,1.88,1.28,295.7,26.55,,,,,
-2,40,0.00041183,1.83E-08,6,2020,01-06-20,153637.16,,,,,,,6,319.45,1,1,295.25,10.75,,,,,
-2,40,0.000411728,3.10E-08,2,2020,01-02-20,153637.16,,,,,,,2,321.7,1.3,1.1,294.2,12.6,,,,,
-2,40,0.000411904,1.80E-08,8,2020,01-08-20,153637.16,,,,,,,8,322.26,1.04,1,295.41,13.53,,,,,
-2,40,0.000411261,2.32E-08,1,2020,01-01-20,153637.16,,,,,,,1,314,2.1,1.4,296.6,21.4,,,,,
-2,40,0.000411807,2.68E-08,9,2020,01-09-20,153637.16,,,,,,,9,328.64,1.2,1.08,300.84,21.66,,,,,
-2,40,0.000409703,1.80E-08,7,2019,01-07-19,142930.06,,,,,,,7,318.3,1.2,1.1,297.8,11.8,,,,,
-2,40,0.000409643,3.27E-08,10,2019,01-10-19,142930.06,,,,,,,10,311.86,3.34,1.62,291.18,41.38,,,,,
-2,40,0.00041057,3.20E-08,12,2019,01-12-19,142930.06,,,,,,,12,313.1,2.7,1.6,295.4,31.7,,,,,
-2,40,0.000409176,1.89E-08,2,2019,01-02-19,142930.06,,,,,,,2,327.23,1.63,1.22,299.49,30.74,,,,,
-2,40,0.000409604,2.25E-08,3,2019,01-03-19,142930.06,,,,,,,3,333.43,1,1,306.73,19.33,,,,,
-2,40,0.000402435,3.33E-08,8,2016,01-08-16,115196.76,,,,,,,8,329.8,2.3,1.5,294.7,71.5,,,,,
-2,40,0.000401484,4.90E-08,1,2016,01-01-16,115196.76,,,,,,,1,330.4,1.3,1.1,300.4,29.2,,,,,
-2,40,0.000402363,4.55E-08,10,2016,01-10-16,115196.76,,,,,,,10,330.75,1.38,1.15,305.18,19.1,,,,,
-2,40,0.000402536,4.47E-08,3,2016,01-03-16,115196.76,,,,,,,3,332.46,1.64,1.22,300.94,62.82,,,,,
-2,40,0.000402559,2.77E-08,2,2016,01-02-16,115196.76,,,,,,,2,328.43,1.97,1.34,298.76,45.03,,,,,
-2,40,0.000402595,4.69E-08,6,2016,01-06-16,115196.76,,,,,,,6,320.3,1.5,1.2,298.55,15.7,,,,,
-2,40,0.000402664,2.17E-08,4,2016,01-04-16,115196.76,,,,,,,4,327.15,2.4,1.42,299.05,47.85,,,,,
-2,40,0.000407722,1.90E-08,12,2018,01-12-18,132864.52,,,,,,,12,321.25,1.05,1,299.85,10.7,,,,,
-2,40,0.00040655,1.80E-08,10,2018,01-10-18,132864.52,,,,,,,10,327.21,1.36,1.13,299.87,21.3,,,,,
-2,40,0.000406771,7.09E-08,4,2018,01-04-18,132864.52,,,,,,,4,312.6,3.8,1.8,290.5,43.3,,,,,
-2,40,0.000406758,3.53E-08,2,2018,01-02-18,132864.52,,,,,,,2,328.9,1,1,298.9,18.4,,,,,
-2,40.625,0.000414241,2.07E-08,10,2021,01-10-21,,,,,,,,10,329.44,1.45,1.16,301.88,26.04,,,,,
-2,40.625,0.000413953,5.66E-08,5,2021,01-05-21,,,,,,,,5,346.7,1.1,1.1,298.9,57.5,,,,,
-2,40.625,0.00041413,1.83E-08,9,2021,01-09-21,,,,,,,,9,317.78,2.15,1.42,295.28,26.35,,,,,
-2,40.625,0.000414502,2.97E-08,11,2021,01-11-21,,,,,,,,11,328.11,1.92,1.34,299.42,46.24,,,,,
-2,40.625,0.000413987,2.71E-08,2,2021,01-02-21,,,,,,,,2,338.12,1.82,1.3,300.23,112.86,,,,,
-2,40.625,0.000414207,2.77E-08,8,2021,01-08-21,,,,,,,,8,317,1.22,1.1,297.93,10.52,,,,,
-2,40.625,0.000413742,3.61E-08,4,2021,01-04-21,,,,,,,,4,313.74,1.38,1.14,295.04,16.92,,,,,
-2,40.625,0.000414001,2.04E-08,1,2021,01-01-21,,,,,,,,1,323.72,1.36,1.15,299.3,22.06,,,,,
-2,40.625,0.000414411,2.03E-08,3,2021,01-03-21,,,,,,,,3,343.89,2.21,1.37,302.18,159.87,,,,,
-2,40.625,0.000404414,2.37E-08,10,2017,01-10-17,10048.896,,,,,,,10,325.1,1.2,1.1,300.55,17.95,,,,,
-2,40.625,0.000404483,2.16E-08,4,2017,01-04-17,10048.896,,,,,,,4,342.34,1.31,1.11,306.54,53.11,,,,,
-2,40.625,0.000405396,1.88E-08,12,2017,01-12-17,10048.896,,,,,,,12,322.01,2.1,1.37,297.53,34.03,,,,,
-2,40.625,0.000404959,2.86E-08,2,2017,01-02-17,10048.896,,,,,,,2,366.95,1,1,307.15,158.7,,,,,
-2,40.625,0.000404564,1.83E-08,11,2017,01-11-17,10048.896,,,,,,,11,317.57,2.33,1.5,294.07,31.47,,,,,
-2,40.625,0.00040481,3.64E-08,3,2017,01-03-17,10048.896,,,,,,,3,332.83,2.01,1.34,298.26,58.22,,,,,
-2,40.625,0.000399137,1.80E-08,8,2015,01-08-15,8675.328,,,,,,,8,322.65,1.05,1.05,300.23,14.3,,,,,
-2,40.625,0.000398204,4.78E-08,4,2015,01-04-15,8675.328,,,,,,,4,331.64,1.64,1.22,298.03,44.32,,,,,
-2,40.625,0.000398392,2.16E-08,1,2015,01-01-15,8675.328,,,,,,,1,326.12,1.81,1.29,301.39,37.65,,,,,
-2,40.625,0.000399143,1.80E-08,3,2015,01-03-15,8675.328,,,,,,,3,335.83,1.93,1.31,301.07,75.93,,,,,
-2,40.625,0.000399325,3.29E-08,10,2015,01-10-15,8675.328,,,,,,,10,323.12,1.71,1.26,298.03,24.66,,,,,
-2,40.625,0.00039914,2.45E-08,9,2015,01-09-15,8675.328,,,,,,,9,322.69,1.3,1.15,299.39,18.38,,,,,
-2,40.625,0.000398715,2.44E-08,2,2015,01-02-15,8675.328,,,,,,,2,324.52,1.6,1.23,300.57,26.68,,,,,
-2,40.625,0.000398564,4.52E-08,5,2015,01-05-15,8675.328,,,,,,,5,328.2,2.4,1.5,299.6,49.3,,,,,
-2,40.625,0.00041198,4.19E-08,7,2020,01-07-20,13133.843,,,,,,,7,312.97,1.3,1.13,288.3,12.77,,,,,
-2,40.625,0.000411808,1.80E-08,10,2020,01-10-20,13133.843,,,,,,,10,328.6,1.7,1.24,300.03,33.51,,,,,
-2,40.625,0.000412116,2.44E-08,3,2020,01-03-20,13133.843,,,,,,,3,323.46,1.58,1.2,298.04,30.78,,,,,
-2,40.625,0.000413136,2.89E-08,12,2020,01-12-20,13133.843,,,,,,,12,337.45,1.11,1.06,299.54,43.28,,,,,
-2,40.625,0.000411711,3.02E-08,2,2020,01-02-20,13133.843,,,,,,,2,316.98,2.35,1.5,292.7,32.12,,,,,
-2,40.625,0.000411877,1.80E-08,8,2020,01-08-20,13133.843,,,,,,,8,322.53,1.14,1.08,294.98,18.06,,,,,
-2,40.625,0.000411268,2.39E-08,1,2020,01-01-20,13133.843,,,,,,,1,324.4,1,1,301.8,13.3,,,,,
-2,40.625,0.000411784,2.62E-08,9,2020,01-09-20,13133.843,,,,,,,9,326.54,1.19,1.09,300.96,22.44,,,,,
-2,40.625,0.000411993,3.77E-08,11,2020,01-11-20,13133.843,,,,,,,11,314.58,2.42,1.5,295,24.38,,,,,
-2,40.625,0.000409697,1.80E-08,7,2019,01-07-19,11713.497,,,,,,,7,311.4,1,1,292,4.3,,,,,
-2,40.625,0.000409496,3.19E-08,9,2019,01-09-19,11713.497,,,,,,,9,320.87,1.55,1.2,297.63,17.27,,,,,
-2,40.625,0.000409439,2.40E-08,5,2019,01-05-19,11713.497,,,,,,,5,320.45,1.33,1.15,297.75,15.53,,,,,
-2,40.625,0.000408557,1.81E-08,1,2019,01-01-19,11713.497,,,,,,,1,326.29,1.54,1.2,300.82,26.06,,,,,
-2,40.625,0.000409613,2.29E-08,8,2019,01-08-19,11713.497,,,,,,,8,319.45,1.18,1.1,298.35,14.48,,,,,
-2,40.625,0.00040948,3.94E-08,4,2019,01-04-19,11713.497,,,,,,,4,324.58,1.56,1.21,300.37,21.2,,,,,
-2,40.625,0.00040917,1.89E-08,2,2019,01-02-19,11713.497,,,,,,,2,326.97,1.76,1.26,300.66,35.11,,,,,
-2,40.625,0.0004096,2.22E-08,3,2019,01-03-19,11713.497,,,,,,,3,350.91,1.8,1.27,304.29,176.14,,,,,
-2,40.625,0.000402415,3.24E-08,8,2016,01-08-16,9300.401,,,,,,,8,328.31,1.37,1.15,300.89,29.26,,,,,
-2,40.625,0.000403559,3.10E-08,12,2016,01-12-16,9300.401,,,,,,,12,324,1.2,1.1,301.7,14.6,,,,,
-2,40.625,0.000401467,4.78E-08,1,2016,01-01-16,9300.401,,,,,,,1,320.7,1.26,1.13,299.16,14.8,,,,,
-2,40.625,0.000402348,4.52E-08,10,2016,01-10-16,9300.401,,,,,,,10,319.6,1.2,1.1,299,12.3,,,,,
-2,40.625,0.000402576,4.34E-08,3,2016,01-03-16,9300.401,,,,,,,3,329.47,1.8,1.28,300.75,41.02,,,,,
-2,40.625,0.000402667,2.06E-08,7,2016,01-07-16,9300.401,,,,,,,7,319.33,1.22,1.08,297.02,13.73,,,,,
-2,40.625,0.000402517,2.77E-08,2,2016,01-02-16,9300.401,,,,,,,2,327.34,1.76,1.27,300.74,35.65,,,,,
-2,40.625,0.000402627,2.08E-08,11,2016,01-11-16,9300.401,,,,,,,11,315.1,2.24,1.44,296.38,21.04,,,,,
-2,40.625,0.000402673,2.13E-08,4,2016,01-04-16,9300.401,,,,,,,4,323.99,1.33,1.13,301.79,16.27,,,,,
-2,40.625,0.000402279,3.16E-08,9,2016,01-09-16,9300.401,,,,,,,9,317.95,1.46,1.2,295.79,15.25,,,,,
-2,40.625,0.000407718,1.94E-08,12,2018,01-12-18,10699.766,,,,,,,12,319.71,1.34,1.14,298.2,14.66,,,,,
-2,40.625,0.000406691,2.73E-08,9,2018,01-09-18,10699.766,,,,,,,9,327.29,1.11,1.06,301.73,19.45,,,,,
-2,40.625,0.00040786,5.42E-08,3,2018,01-03-18,10699.766,,,,,,,3,335.74,1.8,1.29,297.83,59.98,,,,,
-2,40.625,0.000406529,1.80E-08,10,2018,01-10-18,10699.766,,,,,,,10,323.49,1.29,1.11,300.5,15.83,,,,,
-2,40.625,0.000406793,6.92E-08,4,2018,01-04-18,10699.766,,,,,,,4,317.3,3.1,1.7,298.7,35.1,,,,,
-2,40.625,0.000406449,2.70E-08,1,2018,01-01-18,10699.766,,,,,,,1,331.74,1.31,1.12,304.1,28.54,,,,,
-2,40.625,0.000406749,3.45E-08,2,2018,01-02-18,10699.766,,,,,,,2,328.13,1.51,1.2,301.97,29.43,,,,,
-2,41.25,0.000414,5.55E-08,5,2021,01-05-21,,,,,,,,5,331.9,1.1,1.1,297.5,28.8,,,,,
-2,41.25,0.000414242,3.09E-08,7,2021,01-07-21,,,,,,,,7,317.27,1.25,1.08,294.65,13.66,,,,,
-2,41.25,0.000413984,2.72E-08,2,2021,01-02-21,,,,,,,,2,352.98,1.94,1.3,299.5,144.4,,,,,
-2,41.25,0.000414007,2.12E-08,1,2021,01-01-21,,,,,,,,1,328.02,1.2,1.08,297.95,23.18,,,,,
-2,41.25,0.000414416,2.05E-08,3,2021,01-03-21,,,,,,,,3,321.83,1.93,1.37,296.3,33.43,,,,,
-2,41.25,0.000404451,2.18E-08,4,2017,01-04-17,6567.6,,,,,,,4,322.45,1.05,1,302.2,10.8,,,,,
-2,41.25,0.000404563,1.83E-08,11,2017,01-11-17,6567.6,,,,,,,11,320,1.2,1.1,300,10.1,,,,,
-2,41.25,0.000404806,3.58E-08,3,2017,01-03-17,6567.6,,,,,,,3,331.66,1.8,1.32,302.12,48.68,,,,,
-2,41.25,0.000400487,2.34E-08,12,2015,01-12-15,6512.8906,,,,,,,12,321.7,1,1,304,8.8,,,,,
-2,41.25,0.000398227,4.68E-08,4,2015,01-04-15,6512.8906,,,,,,,4,320.18,1.74,1.28,297.88,24.2,,,,,
-2,41.25,0.000399107,1.80E-08,3,2015,01-03-15,6512.8906,,,,,,,3,340.26,1.91,1.32,297.52,96.76,,,,,
-2,41.25,0.000399419,2.34E-08,11,2015,01-11-15,6512.8906,,,,,,,11,315.3,1.6,1.2,297.2,14.4,,,,,
-2,41.25,0.000398724,2.40E-08,2,2015,01-02-15,6512.8906,,,,,,,2,329.15,1.95,1.3,305.8,41.15,,,,,
-2,41.25,0.000411795,1.80E-08,10,2020,01-10-20,7634.7373,,,,,,,10,321.9,1.2,1.07,299.7,14.33,,,,,
-2,41.25,0.000412121,2.38E-08,3,2020,01-03-20,7634.7373,,,,,,,3,322,2.1,1.45,297.6,29.35,,,,,
-2,41.25,0.000413171,2.81E-08,12,2020,01-12-20,7634.7373,,,,,,,12,325.75,1.42,1.17,300.47,26.82,,,,,
-2,41.25,0.000411724,2.93E-08,2,2020,01-02-20,7634.7373,,,,,,,2,323.94,1.13,1.04,295.87,18.34,,,,,
-2,41.25,0.000409495,3.11E-08,9,2019,01-09-19,7367.627,,,,,,,9,312.4,3.5,1.8,293.9,33.6,,,,,
-2,41.25,0.000409574,3.06E-08,10,2019,01-10-19,7367.627,,,,,,,10,310.1,1.9,1.4,290.5,15.7,,,,,
-2,41.25,0.000409473,3.89E-08,4,2019,01-04-19,7367.627,,,,,,,4,326.7,1.78,1.3,297.65,35.17,,,,,
-2,41.25,0.000409172,1.89E-08,2,2019,01-02-19,7367.627,,,,,,,2,322.3,1.13,1.07,299.2,13.33,,,,,
-2,41.25,0.000409611,2.18E-08,3,2019,01-03-19,7367.627,,,,,,,3,323.78,1.57,1.22,297.48,37.73,,,,,
-2,41.25,0.000401498,4.65E-08,1,2016,01-01-16,6202.8223,,,,,,,1,311.6,1.13,1.03,297.1,9.53,,,,,
-2,41.25,0.000402616,4.17E-08,3,2016,01-03-16,6202.8223,,,,,,,3,339,1.09,1.04,305.21,39.49,,,,,
-2,41.25,0.000402669,2.10E-08,4,2016,01-04-16,6202.8223,,,,,,,4,340.14,1.12,1.02,301.26,41.58,,,,,
-2,41.25,0.000406446,2.69E-08,1,2018,01-01-18,6898.8022,,,,,,,1,326.53,1.8,1.33,300.33,34.9,,,,,
-2,41.25,0.000406736,3.36E-08,2,2018,01-02-18,6898.8022,,,,,,,2,334.28,1.74,1.24,303.76,39.54,,,,,
-1.5,33.75,0.000404097,3.23E-08,6,2017,01-06-17,96707.76,,,,,,,6,317.9,1.5,1.2,298,15.7,,,,,
-1.5,33.75,0.000402932,4.27E-08,7,2016,01-07-16,94557.42,,,,,,,7,322.8,1.1,1.1,302.6,9.4,,,,,
-1.5,34.375,0.000414255,3.78E-08,7,2021,01-07-21,,,,,Migori,admin,,7,323.53,1.99,1.36,296.92,46.11,,,,,
-1.5,34.375,0.000414279,2.66E-08,8,2021,01-08-21,,,,,Migori,admin,,8,324.55,1.5,1.2,298.5,25.75,,,,,
-1.5,34.375,0.000415247,3.74E-08,12,2021,01-12-21,,,,,Migori,admin,,12,324.1,1.8,1.3,282,45.6,,,,,
-1.5,34.375,0.000414605,1.80E-08,3,2021,01-03-21,,,,,Migori,admin,,3,325.5,1.1,1.05,299.5,16.75,,,,,
-1.5,34.375,0.000414129,4.55E-08,6,2021,01-06-21,,,,,Migori,admin,,6,325.05,1.65,1.22,297.68,49.92,,,,,
-1.5,34.375,0.000403563,3.89E-08,1,2017,01-01-17,629362.25,,,,Migori,admin,,1,318.18,1.48,1.18,300.48,17.8,,,,,
-1.5,34.375,0.0004047,4.73E-08,4,2017,01-04-17,629362.25,,,,Migori,admin,,4,310.7,1,1,286.7,6.95,,,,,
-1.5,34.375,0.000405115,2.26E-08,12,2017,01-12-17,629362.25,,,,Migori,admin,,12,318.35,1.05,1.05,296.55,9.85,,,,,
-1.5,34.375,0.000404052,3.35E-08,6,2017,01-06-17,629362.25,,,,Migori,admin,,6,322.2,1.5,1.2,297.1,26.8,,,,,
-1.5,34.375,0.000404915,2.82E-08,2,2017,01-02-17,629362.25,,,,Migori,admin,,2,324.05,1.3,1.15,304.5,15.55,,,,,
-1.5,34.375,0.00040508,4.89E-08,3,2017,01-03-17,629362.25,,,,Migori,admin,,3,326.7,1,1,310.3,8.8,,,,,
-1.5,34.375,0.000399051,2.47E-08,7,2015,01-07-15,596995.5,,,,Migori,admin,,7,318.1,1.2,1.1,298.9,11,,,,,
-1.5,34.375,0.000399022,2.35E-08,8,2015,01-08-15,596995.5,,,,Migori,admin,,8,321.95,1.35,1.12,300.32,24.35,,,,,
-1.5,34.375,0.000399553,3.31E-08,3,2015,01-03-15,596995.5,,,,Migori,admin,,3,329.45,1.4,1.15,308.98,24.85,,,,,
-1.5,34.375,0.000399656,3.56E-08,10,2015,01-10-15,596995.5,,,,Migori,admin,,10,314.8,1,1,289.7,6.9,,,,,
-1.5,34.375,0.000398951,4.26E-08,9,2015,01-09-15,596995.5,,,,Migori,admin,,9,336.29,1.89,1.36,302.76,76.7,,,,,
-1.5,34.375,0.000398704,3.97E-08,2,2015,01-02-15,596995.5,,,,Migori,admin,,2,326,1.17,1.08,304.09,17.77,,,,,
-1.5,34.375,0.000412064,5.45E-08,7,2020,01-07-20,678005.25,,,,Migori,admin,,7,321.79,1.4,1.16,296.52,26.06,,,,,
-1.5,34.375,0.000412067,4.07E-08,10,2020,01-10-20,678005.25,,,,Migori,admin,,10,326.05,1.7,1.25,298.35,32.7,,,,,
-1.5,34.375,0.000411281,4.46E-08,6,2020,01-06-20,678005.25,,,,Migori,admin,,6,320.42,1.21,1.11,296.14,17.22,,,,,
-1.5,34.375,0.000410823,3.25E-08,5,2020,01-05-20,678005.25,,,,Migori,admin,,5,315.82,1.31,1.12,295.96,13.79,,,,,
-1.5,34.375,0.000412112,2.13E-08,8,2020,01-08-20,678005.25,,,,Migori,admin,,8,329.14,1.27,1.11,301.44,30,,,,,
